rID,Generic_Case_ID,Generic_Offender_ID,Charge_Number,Sentence_Year,Race,Gender,Age_Group,Offense,Offense_Type,Homicide_Type,Offense_Severity_Group,Sentence_Type,Sentence_Imposed_Months,Sentence_Suspended_Months,Sentence_to_Serve_Months,Sentence_Probation_Months,VVCA_AMT,Fine_AMT,Restitution_AMT,Fine_Suspended_AMT
13806,4800836,5642908,1,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,14,0,14,0,100,,,
13807,1804300,6528430,2,2011,Black,M,41-50,Poss W/I to Dist a Controlled Substance,Drug,,D2,Probation,14,14,0,18,100,,,
13808,9266855,5034323,1,2011,Black,,31-40,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,72,0,72,0,100,,,
13809,5657492,2309566,1,2011,Black,M,51-60,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,18,0,18,0,100,,,
13810,1038572,5360255,1,2011,Black,M,18-21,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,18,0,18,0,100,,,
13811,9817801,2176753,1,2011,Other or Unknown,M,51-60,Distribution Of a Controlled Substance,Drug,,D2,Probation,12,12,0,12,100,,,
13812,4295551,5384550,1,2011,Black,,18-21,Robbery,Violent,,M8,Incarceration,10,0,10,0,100,,,
13813,3186773,337705,1,2011,Black,M,22-30,Distribution Of a Controlled Substance,Drug,,D3,Probation,14,14,0,24,100,0,0,0
13814,872733,8628712,1,2011,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D2,Probation,20,20,0,12,100,0,0,0
13815,8378735,715454,1,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,5,0,5,0,100,0,0,0
13816,8378735,715454,4,2011,Black,M,22-30,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,12,0,12,0,100,0,0,0
13817,6494720,1509201,1,2011,Black,M,18-21,Receiving Stolen Property $1000 or More,Property,,M9,Incarceration,6,0,6,0,100,,,
13818,6494720,1509201,2,2011,Black,M,18-21,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,9,0,9,0,100,,,
13819,6494720,1509201,4,2011,Black,M,18-21,Destruction of Property over $200,Property,,M8,Incarceration,6,0,6,0,100,,,
13820,6494720,1509201,5,2011,Black,M,18-21,Destruction of Property over $200,Property,,M8,Incarceration,6,0,6,0,100,,,
13821,3519237,6677701,3,2011,Black,M,18-21,Offenses Committed During Release,Other,,M9,Incarceration,6,0,6,0,100,,,
13822,6652291,96511,1,2011,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,32,0,32,0,100,0,0,0
13823,4881046,6019570,1,2011,Black,M,22-30,Burglary Two,Property,,M7,Incarceration,24,0,24,0,100,,,
13824,7972499,4518618,1,2011,Black,M,18-21,Receiving Stolen Property $1000 or More,Property,,M9,Incarceration,18,0,18,0,100,0,0,0
13825,7972499,4518618,3,2011,Black,M,18-21,Destruction of Property over $200,Property,,M8,Incarceration,10,0,10,0,100,0,0,0
13826,6892304,4311448,1,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Short Split,24,18,6,36,100,,,
13827,2723569,4577566,1,2011,Black,F,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Probation,6,6,0,12,100,,,
13828,799284,4966664,1,2011,White,M,22-30,Assault with Significant Bodily Injury,Violent,,M8,Probation,14,14,0,18,250,,,
13829,5889777,362029,1,2011,Black,M,31-40,Assault With A Dangerous Weapon,Violent,,M8,Incarceration,24,0,24,0,100,,,
13830,8874262,9929023,1,2011,Black,F,31-40,Burglary Two,Property,,M7,Short Split,24,24,1,12,100,,,
13831,5784387,8781971,1,2011,Black,M,15-17,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,5,0,5,0,100,,,
13832,3800497,3626739,1,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,20,0,20,0,100,,,
13833,1668568,7303537,1,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Short Split,12,12,1,24,100,0,0,0
13834,4197684,3089616,1,2011,Black,M,18-21,Attempt to Commit Robbery,Violent,,M8,Incarceration,9,0,9,0,100,,,
13835,6054213,7797812,1,2011,Black,F,41-50,Assault With A Dangerous Weapon,Violent,,M8,Incarceration,18,0,18,0,100,,,
13836,7367148,2910617,1,2011,Black,M,31-40,Burglary Two,Property,,M7,Incarceration,48,0,48,0,100,0,0,0
13837,7367148,2910617,2,2011,Black,M,31-40,Burglary Two,Property,,M7,Incarceration,48,0,48,0,100,0,0,0
13838,1759095,1918018,1,2011,Black,M,22-30,Unlawful Possession of Liquid PCP,Drug,,D3,Incarceration,16,0,16,0,100,,,
13839,8054847,2422401,1,2011,Black,F,31-40,Distribution Of a Controlled Substance,Drug,,D3,Short Split,14,14,1,12,100,,,
13840,4224100,1506585,1,2011,Black,M,18-21,Robbery,Violent,,M8,Incarceration,12,0,12,0,100,,,
13841,4224100,1506585,2,2011,Black,M,18-21,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,12,0,12,0,100,,,
13842,1047562,1942181,1,2011,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,30,0,30,0,100,,,
13843,8847146,1253999,1,2011,Black,F,18-21,Robbery,Violent,,M8,Incarceration,15,0,15,0,100,,,
13844,8847146,1253999,2,2011,Black,F,18-21,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,15,0,15,0,100,,,
13845,5142411,17933,4,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Short Split,30,24,6,24,400,0,0,0
13846,6429857,9704138,1,2011,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D3,Probation,18,18,0,12,100,,,
13847,3209820,3875654,1,2011,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,10,0,10,0,100,,,
13848,570939,5139398,1,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,20,0,20,0,100,,,
13849,7296099,7590464,4,2011,White,M,22-30,Offenses Committed During Release,Other,,M9,Incarceration,12,0,12,0,100,,,
13850,1094301,5780410,4,2011,Other or Unknown,M,22-30,Destruction of Property over $200,Property,,M8,Probation,24,24,0,12,100,,,
13851,3271564,1243565,1,2011,Black,M,51-60,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Probation,6,6,0,12,250,,,
13852,9996333,7851829,1,2011,Black,F,41-50,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,6,0,6,0,100,,,
13853,200364,1354438,1,2011,Black,F,41-50,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,9,0,9,0,100,,,
13854,3942725,710279,1,2011,Black,F,51-60,Distribution Of a Controlled Substance,Drug,,D3,Probation,6,6,0,12,100,0,0,0
13855,4578731,4835339,1,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,20,0,20,0,100,0,0,0
13856,7836188,5749179,2,2011,Black,M,18-21,Poss W/I to Dist a Controlled Substance,Drug,,D3,Short Split,14,12,2,12,100,,,
13857,6724701,8597636,1,2011,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,6,0,6,0,100,,,
13858,4634646,7030248,1,2011,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D2,Probation,18,18,0,12,100,,,
13859,870360,991126,1,2011,Black,M,22-30,Distribution Of a Controlled Substance,Drug,,D2,Probation,21,21,0,36,100,0,0,0
13860,7266729,1303919,1,2011,Black,F,41-50,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,6,0,6,0,100,,,
13861,5926510,8708817,1,2011,Black,M,18-21,Attempt to Commit Robbery,Violent,,M8,Short Split,15,9,6,18,100,,,
13862,565165,9470379,2,2011,Black,M,18-21,Poss W/I to Dist a Controlled Substance,Drug,,D2,Short Split,18,17,1,24,100,0,0,0
13863,745682,684201,1,2011,Black,F,51-60,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,10,0,10,0,100,,,
13864,374908,3296601,1,2011,Black,F,31-40,Distribution Of a Controlled Substance,Drug,,D3,Short Split,24,18,6,18,100,,,
13865,4509298,9392967,1,2011,Black,M,22-30,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Probation,18,18,0,24,400,,,
13866,425587,7116075,1,2011,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,6,0,6,0,100,,,
13867,8348834,7877913,1,2011,Black,F,31-40,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,18,0,18,0,100,,,
13868,7087241,947988,1,2011,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,18,0,18,0,100,,,
13869,1511495,9887302,2,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Probation,7,7,0,12,100,,,
13870,4969209,3721483,1,2011,White,M,31-40,Assault On A Police Officer,Violent,,M7,Incarceration,12,0,12,0,100,,,
13871,4969209,3721483,2,2011,White,M,31-40,Robbery,Violent,,M8,Incarceration,6,0,6,0,100,,,
13872,3374606,6477848,2,2011,Black,M,31-40,Unlawful Possession of Liquid PCP,Drug,,D3,Short Split,18,15,3,12,100,,,
13873,4130559,4564248,1,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Short Split,24,21,3,24,100,0,0,0
13874,8152224,9436567,1,2011,Black,M,18-21,Robbery,Violent,,M6,Short Split,30,24,6,24,100,0,0,0
13875,228758,7786103,2,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Probation,20,20,0,12,150,,,
13876,9109714,947861,1,2011,Black,M,31-40,Aggravated Aslt Knowingly Grave Risk,Violent,,M6,Incarceration,42,0,42,0,100,0,0,0
13877,2811411,9583525,1,2011,White,M,22-30,Fraud 1st Deg $1000 or More,Other,,M9,Probation,12,12,0,48,100,,12700,
13878,2713121,4246434,1,2011,Black,M,18-21,Burglary Two,Property,,M8,Probation,20,20,0,24,250,0,0,0
13879,1505275,124858,1,2011,Black,M,18-21,Robbery,Violent,,M8,Short Split,24,20,4,36,100,0,0,0
13880,3450869,305753,1,2011,Black,M,41-50,Robbery,Violent,,M6,Incarceration,48,0,48,0,100,,,
13881,7006900,5963175,1,2011,Black,M,41-50,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,20,0,20,0,100,,500,
13882,9282510,5620080,2,2011,Other or Unknown,,18-21,Kidnapping,Violent,,M5,Incarceration,78,0,78,0,100,,,
13883,9282510,5620080,5,2011,Other or Unknown,,18-21,Robbery,Violent,,M5,Incarceration,78,0,78,0,100,,,
13884,7034840,5983400,1,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,20,0,20,0,100,,,
13885,4656992,7459028,1,2011,Black,M,22-30,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,8,0,8,0,100,,,
13886,9884096,3287312,1,2011,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,24,0,24,0,100,,,
13887,2119712,8286844,2,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,16,0,16,0,100,,,
13888,2589355,8783992,1,2011,Black,M,18-21,Robbery,Violent,,M6,Incarceration,36,0,36,0,100,,,
13889,2589355,8783992,2,2011,Black,M,18-21,Unarmed Carjacking,Violent,,M5,Incarceration,84,0,84,0,100,,,
13890,7911326,2493989,1,2011,White,M,22-30,Prisoner Escape,Other,,M9,Incarceration,6,0,6,0,100,,,
13891,5827099,337791,1,2011,Black,M,22-30,Involuntary Manslaughter,Homicide,Involuntary Manslaughter,M5,Incarceration,60,0,60,0,100,,,
13892,7863085,4652469,1,2011,Black,M,18-21,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,10,0,10,0,100,,,
13893,8240917,4860099,1,2011,Black,M,51-60,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,22,0,22,0,100,,,
13894,6425604,6899064,1,2011,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D3,Probation,12,12,0,18,100,,,
13895,8947750,9927592,1,2011,Black,M,41-50,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,36,0,36,0,100,,,
13896,9090732,3892484,1,2011,Black,F,51-60,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,1,0,1,0,100,,,
13897,3565307,2527878,1,2011,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D2,Long Split,34,6,28,36,100,0,0,0
13898,319436,1582618,1,2011,Black,M,22-30,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,18,0,18,0,100,,,
13899,6319260,8284986,1,2011,Black,F,41-50,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,30,0,30,0,450,,,
13900,5601924,697221,1,2011,Black,M,18-21,Burglary Two,Property,,M7,Incarceration,30,0,30,0,100,,,
13901,5601924,697221,2,2011,Black,M,18-21,Destruction of Property over $200,Property,,M8,Incarceration,12,0,12,0,100,,,
13902,6566690,4897612,1,2011,Black,M,22-30,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,6,0,6,12,100,,,
13903,1369055,3812994,1,2011,Black,M,18-21,Burglary Two,Property,,M7,Incarceration,18,0,18,0,100,,,
13904,8632835,2538389,1,2011,Black,F,41-50,Bail Reform Act -Felony,Other,,M9,Short Split,12,9,3,12,100,,,
13905,2354956,1015,1,2011,Black,M,51-60,Unlawful Possession of Liquid PCP,Drug,,D3,Probation,10,10,0,18,100,,,
13906,1412930,9973094,1,2011,Black,M,18-21,Unlawful Possession of Liquid PCP,Drug,,D3,Short Split,12,12,1,18,100,0,0,0
13907,4684106,2199577,1,2011,Black,M,41-50,Assault With A Dangerous Weapon,Violent,,M6,Long Split,60,42,18,24,100,,,
13908,4177358,5510773,1,2011,Black,M,18-21,Receiving Stolen Property $1000 or More,Property,,M9,Incarceration,12,0,12,0,100,,,
13909,4177358,5510773,2,2011,Black,M,18-21,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,18,0,18,0,100,,,
13910,7112856,2398479,1,2011,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,30,0,30,0,150,,,
13911,5291747,7618434,1,2011,Black,M,41-50,Burglary Two,Property,,M7,Incarceration,30,0,30,0,100,,,
13912,2850610,5600372,1,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,24,0,24,0,100,0,0,0
13913,2741971,527436,1,2011,White,M,41-50,Obtain Controlled Substance By Fraud,Drug,,D3,Short Split,20,20,1,12,100,,,
13914,2741971,527436,2,2011,White,M,41-50,Obtain Controlled Substance By Fraud,Drug,,D3,Short Split,20,20,1,12,100,,,
13915,3319252,4504575,1,2011,White,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Probation,6,6,0,12,100,,,
13916,2007891,6052337,1,2011,Black,M,22-30,First Degree Sex Abuse- Force,Sex,,M2,Incarceration,204,0,204,0,100,,,
13917,3749493,4220745,1,2011,Black,F,51-60,Distribution Of a Controlled Substance,Drug,,D2,Short Split,24,20,4,24,100,,,
13918,9593385,4698165,1,2011,Black,F,31-40,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,14,0,14,0,100,,,
13919,6671797,7217945,1,2011,Black,M,18-21,Prison Breach,Other,,M9,Incarceration,9,0,9,0,450,,,
13920,2132484,8404662,2,2011,Black,M,18-21,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,10,0,10,0,100,,,
13921,1312031,7668386,1,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Short Split,15,14,1,18,100,,,
13922,4728945,738746,1,2011,Black,F,41-50,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,18,0,18,0,100,,,
13923,9487633,5978037,1,2011,Black,M,22-30,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,60,0,60,0,100,0,0,0
13924,9487633,5978037,2,2011,Black,M,22-30,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,18,0,18,0,100,0,0,0
13925,9452767,3166408,3,2011,Black,,31-40,Destruction of Property over $200,Property,,M8,Incarceration,18,0,18,0,100,,,
13926,452180,3519530,1,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,18,0,18,0,100,,,
13927,538803,6180504,1,2011,Black,M,61-70,Distribution Of a Controlled Substance,Drug,,D2,Probation,10,10,0,24,100,,,
13928,1965529,3769890,2,2011,Black,M,18-21,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,18,0,18,0,200,,,
13929,1020944,9233954,1,2011,Black,M,31-40,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Long Split,18,6,12,24,100,0,0,0
13930,6608882,459452,1,2011,Black,M,31-40,Assault With A Dangerous Weapon,Violent,,M8,Incarceration,18,0,18,0,100,,,
13931,6098248,4583584,1,2011,White,M,31-40,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,20,0,20,0,100,,,
13932,511088,1669132,1,2011,Black,M,51-60,Assault With A Dangerous Weapon,Violent,,M6,Long Split,39,27,12,18,100,0,0,0
13933,1895474,3115511,1,2011,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,14,0,14,0,100,,,
13934,761723,4312469,1,2011,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D2,Short Split,24,18,6,24,100,0,0,0
13935,5954623,8419117,1,2011,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,6,0,6,0,100,,,
13936,6107849,8709994,1,2011,Black,F,41-50,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,24,0,24,0,750,,,
13937,7740228,3917223,1,2011,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,14,0,14,0,100,,,
13938,5933521,5977367,2,2011,Black,F,41-50,Conspiracy,Other,,M9,Probation,6,6,0,24,100,0,0,0
13939,5933521,5977367,3,2011,Black,F,41-50,Perjury,Other,,M8,Probation,18,18,0,24,100,0,0,0
13940,5030551,2786658,1,2011,Black,M,22-30,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,30,0,30,0,100,,,
13941,6343225,6585824,1,2011,Black,M,22-30,Conspiracy,Other,,M9,Incarceration,12,0,12,0,100,,,
13942,6343225,6585824,2,2011,Black,M,22-30,Robbery,Violent,,M6,Incarceration,30,0,30,0,100,,,
13943,6343225,6585824,3,2011,Black,M,22-30,Receiving Stolen Property $1000 or More,Property,,M9,Incarceration,12,0,12,0,100,,,
13944,6343225,6585824,4,2011,Black,M,22-30,Offenses Committed During Release,Other,,M9,Incarceration,12,0,12,0,100,,,
13945,3113541,7925586,1,2011,Black,M,22-30,Aggravated Assault Knowingly,Violent,,M6,Incarceration,57,0,57,0,100,,,
13946,3113541,7925586,2,2011,Black,M,22-30,Carry Dang Weapon-Outside Home/Business,Weapon,,M8,Incarceration,27,0,27,0,100,,,
13947,3113541,7925586,3,2011,Black,M,22-30,Carry Dang Weapon-Outside Home/Business,Weapon,,M8,Incarceration,27,0,27,0,100,,,
13948,9142155,9918902,1,2011,Black,M,41-50,Unlawful Possession of Liquid PCP,Drug,,D3,Short Split,12,8,4,18,450,0,0,0
13949,8644274,8878644,1,2011,Black,F,51-60,Distribution Of a Controlled Substance,Drug,,D3,Probation,15,15,0,18,100,,,
13950,9653741,8800142,1,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,15,0,15,0,100,,,
13951,3850955,8132030,1,2011,Black,M,22-30,Attempt to Commit Robbery,Violent,,M8,Probation,20,20,0,18,100,,,
13952,8505654,1442191,1,2011,Black,M,22-30,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,12,0,12,0,100,,,
13953,7405292,6823017,1,2011,Black,M,22-30,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Probation,6,6,0,12,100,,,
13954,1455296,3798551,1,2011,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D3,Long Split,18,10,8,12,100,,,
13955,3055998,703695,1,2011,Black,M,31-40,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,42,0,42,0,100,,,
13956,9726223,3167852,1,2011,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,18,0,18,0,100,0,0,0
13957,6793486,1228023,1,2011,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,12,0,12,0,100,,,
13958,6026976,2646660,1,2011,Black,M,31-40,Unlawful Possession of Liquid PCP,Drug,,D3,Probation,20,20,0,12,100,,,
13959,9265133,5790847,1,2011,Black,M,18-21,Burglary Two,Property,,M7,Incarceration,36,0,36,0,100,,,
13960,9651417,9253099,1,2011,Black,M,22-30,Robbery,Violent,,M8,Incarceration,6,0,6,0,100,,,
13961,7941006,3500279,5,2011,Black,M,18-21,Bail Reform Act -Felony,Other,,M9,Incarceration,12,0,12,0,100,,,
13962,6515084,4737626,1,2011,Black,M,18-21,Burglary Two,Property,,M7,Short Split,18,12,6,12,100,0,0,0
13963,626531,951439,1,2011,Black,M,41-50,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Probation,12,12,0,12,250,,,
13964,113538,5475569,1,2011,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,20,0,20,0,100,0,0,0
13965,8199505,4569307,1,2011,Black,M,22-30,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,8,0,8,0,100,,,
13966,8318515,692321,1,2011,Black,M,41-50,Unlawful Possession of Liquid PCP,Drug,,D3,Probation,20,20,0,12,100,,,
13967,6469246,6965096,1,2011,Black,M,51-60,Burglary Two,Property,,M8,Incarceration,24,0,24,0,100,,2000,
13968,9500491,8156660,1,2011,Black,M,22-30,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,30,0,30,0,100,,,
13969,700033,7093016,1,2011,Black,M,22-30,Aggravated Assault Knowingly,Violent,,M6,Incarceration,60,0,60,0,100,,,
13970,7847576,168485,1,2011,Black,M,18-21,Unarmed Carjacking,Violent,,M5,Incarceration,84,0,84,0,100,,,
13971,4224751,3260343,1,2011,Black,F,51-60,Distribution Of a Controlled Substance,Drug,,D2,Probation,24,24,0,24,100,,,
13972,1454410,5099170,1,2011,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D3,Short Split,10,6,4,18,100,,,
13973,4425729,8689752,4,2011,Black,M,22-30,Destruction of Property over $200,Property,,M8,Incarceration,12,0,12,0,100,,,
13974,9274813,7421672,1,2011,Black,M,,Burglary Two,Property,,M7,Incarceration,30,0,30,0,100,0,0,0
13975,6046744,4943916,1,2011,Black,M,22-30,Contempt - Felony,Other,,M9,Incarceration,5,0,5,0,100,0,0,0
13976,6046744,4943916,2,2011,Black,M,22-30,Contempt - Felony,Other,,M9,Incarceration,5,0,5,0,100,0,0,0
13977,1784357,7152247,1,2011,Black,F,41-50,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,10,0,10,0,150,,,
13978,8216434,2155238,1,2011,Black,M,41-50,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,42,0,42,0,100,0,0,0
13979,8216434,2155238,2,2011,Black,M,41-50,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,42,0,42,0,100,0,0,0
13980,8455167,7928837,1,2011,Black,M,22-30,Assault With A Dangerous Weapon,Violent,,M8,Probation,24,24,0,24,100,0,0,0
13981,2234572,5781316,1,2011,Black,F,41-50,Prison Breach,Other,,M9,Incarceration,5,0,5,0,100,,,
13982,9980922,147675,1,2011,Black,M,18-21,Robbery,Violent,,M8,Incarceration,20,0,20,0,400,,,
